COUNTRY,COUNTERPART_COUNTRY,TRADE_FLOW,commodity_group,date,trade_value_usd
India,United States,Imports of goods,Other,2014-M02,""
India,United States,Imports of goods,Other,2014-M02,1527.449563
India,United States,Trade balance goods,Other,2014-M02,""
India,Germany,Exports of goods,Other,2014-M02,""
India,Germany,Imports of goods,Other,2014-M02,""
India,United States,Exports of goods,Other,2014-M02,""
India,Saudi Arabia,Exports of goods,Other,2014-M02,""
India,United States,Exports of goods,Other,2014-M02,3004.036233
India,Italy,Imports of goods,Other,2014-M02,323.784135
India,Qatar,Trade balance goods,Other,2014-M02,-1567.880099
India,Qatar,Exports of goods,Other,2014-M02,""
India,Italy,Trade balance goods,Other,2014-M02,""
India,Germany,Trade balance goods,Other,2014-M02,""
India,United States,Trade balance goods,Other,2014-M02,""
India,France,Trade balance goods,Other,2014-M02,""
India,France,Trade balance goods,Other,2014-M02,227.943657
India,Saudi Arabia,Imports of goods,Other,2014-M02,""
India,Germany,Exports of goods,Other,2014-M02,""
India,France,Imports of goods,Other,2014-M02,""
India,Italy,Imports of goods,Other,2014-M02,""
India,Germany,Trade balance goods,Other,2014-M02,""
India,Italy,Trade balance goods,Other,2014-M02,""
India,United States,Exports of goods,Other,2014-M02,""
India,Germany,Imports of goods,Other,2014-M02,""
India,Italy,Exports of goods,Other,2014-M02,""
India,France,Exports of goods,Other,2014-M02,""
India,Saudi Arabia,Exports of goods,Other,2014-M02,""
India,Qatar,Trade balance goods,Other,2014-M02,""
India,Saudi Arabia,Trade balance goods,Other,2014-M02,""
India,Qatar,Imports of goods,Other,2014-M02,""
India,Qatar,Exports of goods,Other,2014-M02,""
India,United States,Imports of goods,Other,2014-M02,""
India,Qatar,Trade balance goods,Other,2014-M03,""
India,Qatar,Exports of goods,Other,2014-M03,71.285413
India,Saudi Arabia,Exports of goods,Other,2014-M03,1453.438363
India,Saudi Arabia,Trade balance goods,Other,2014-M03,""
India,Saudi Arabia,Trade balance goods,Other,2014-M03,-2613.405486
India,Qatar,Imports of goods,Other,2014-M03,1470.243954
India,United States,Trade balance goods,Other,2014-M03,2113.689519
India,Italy,Exports of goods,Other,2014-M03,""
India,France,Trade balance goods,Other,2014-M03,""
India,France,Exports of goods,Other,2014-M03,""
India,Italy,Exports of goods,Other,2014-M03,579.411844
India,Germany,Imports of goods,Other,2014-M03,1046.591793
India,Saudi Arabia,Imports of goods,Other,2014-M03,4066.843849
India,Germany,Exports of goods,Other,2014-M03,725.241911
India,France,Imports of goods,Other,2014-M03,276.015812
India,Qatar,Imports of goods,Other,2014-M03,""
India,Saudi Arabia,Imports of goods,Other,2014-M03,""
India,France,Exports of goods,Other,2014-M03,447.715946
India,Italy,Imports of goods,Other,2014-M03,""
India,France,Imports of goods,Other,2014-M03,""
India,Italy,Trade balance goods,Other,2014-M03,213.231208
India,Germany,Trade balance goods,Other,2014-M03,-321.349882
India,United States,Imports of goods,Other,2014-M03,""
India,United States,Imports of goods,Other,2014-M03,1613.193729
India,United States,Trade balance goods,Other,2014-M03,""
India,Germany,Exports of goods,Other,2014-M03,""
India,Germany,Imports of goods,Other,2014-M03,""
India,United States,Exports of goods,Other,2014-M03,""
India,Saudi Arabia,Exports of goods,Other,2014-M03,""
India,United States,Exports of goods,Other,2014-M03,3726.883248
India,Italy,Imports of goods,Other,2014-M03,366.180636
India,Qatar,Trade balance goods,Other,2014-M03,-1398.958541
India,Qatar,Exports of goods,Other,2014-M03,""
India,Italy,Trade balance goods,Other,2014-M03,""
India,Germany,Trade balance goods,Other,2014-M03,""
India,United States,Trade balance goods,Other,2014-M03,""
India,France,Trade balance goods,Other,2014-M03,""
India,France,Trade balance goods,Other,2014-M03,171.700134
India,Saudi Arabia,Imports of goods,Other,2014-M03,""
India,Germany,Exports of goods,Other,2014-M03,""
India,France,Imports of goods,Other,2014-M03,""
India,Italy,Imports of goods,Other,2014-M03,""
India,Germany,Trade balance goods,Other,2014-M03,""
India,Italy,Trade balance goods,Other,2014-M03,""
India,United States,Exports of goods,Other,2014-M03,""
India,Germany,Imports of goods,Other,2014-M03,""
India,Italy,Exports of goods,Other,2014-M03,""
India,France,Exports of goods,Other,2014-M03,""
India,Saudi Arabia,Exports of goods,Other,2014-M03,""
India,Qatar,Trade balance goods,Other,2014-M03,""
India,Saudi Arabia,Trade balance goods,Other,2014-M03,""
India,Qatar,Imports of goods,Other,2014-M03,""
India,Qatar,Exports of goods,Other,2014-M03,""
India,United States,Imports of goods,Other,2014-M03,""
India,Qatar,Trade balance goods,Other,2014-M04,""
India,Qatar,Exports of goods,Other,2014-M04,70.719814
India,Saudi Arabia,Exports of goods,Other,2014-M04,1216.21272
India,Saudi Arabia,Trade balance goods,Other,2014-M04,""
India,Saudi Arabia,Trade balance goods,Other,2014-M04,-1445.183101
India,Qatar,Imports of goods,Other,2014-M04,1214.035852
India,United States,Trade balance goods,Other,2014-M04,1973.694716
India,Italy,Exports of goods,Other,2014-M04,""
India,France,Trade balance goods,Other,2014-M04,""
India,France,Exports of goods,Other,2014-M04,""
India,Italy,Exports of goods,Other,2014-M04,429.958274
India,Germany,Imports of goods,Other,2014-M04,966.79229
India,Saudi Arabia,Imports of goods,Other,2014-M04,2661.395821
India,Germany,Exports of goods,Other,2014-M04,619.38729
India,France,Imports of goods,Other,2014-M04,246.02095
India,Qatar,Imports of goods,Other,2014-M04,""
India,Saudi Arabia,Imports of goods,Other,2014-M04,""
India,France,Exports of goods,Other,2014-M04,347.456311
India,Italy,Imports of goods,Other,2014-M04,""
India,France,Imports of goods,Other,2014-M04,""
India,Italy,Trade balance goods,Other,2014-M04,76.557642
India,Germany,Trade balance goods,Other,2014-M04,-347.405
India,United States,Imports of goods,Other,2014-M04,""
India,United States,Imports of goods,Other,2014-M04,1512.340808
India,United States,Trade balance goods,Other,2014-M04,""
India,Germany,Exports of goods,Other,2014-M04,""
India,Germany,Imports of goods,Other,2014-M04,""
India,United States,Exports of goods,Other,2014-M04,""
India,Saudi Arabia,Exports of goods,Other,2014-M04,""
India,United States,Exports of goods,Other,2014-M04,3486.035524
India,Italy,Imports of goods,Other,2014-M04,353.400632
India,Qatar,Trade balance goods,Other,2014-M04,-1143.316038
India,Qatar,Exports of goods,Other,2014-M04,""
India,Italy,Trade balance goods,Other,2014-M04,""
India,Germany,Trade balance goods,Other,2014-M04,""
India,United States,Trade balance goods,Other,2014-M04,""
India,France,Trade balance goods,Other,2014-M04,""
India,France,Trade balance goods,Other,2014-M04,101.435361
India,Saudi Arabia,Imports of goods,Other,2014-M04,""
India,Germany,Exports of goods,Other,2014-M04,""
India,France,Imports of goods,Other,2014-M04,""
India,Italy,Imports of goods,Other,2014-M04,""
India,Germany,Trade balance goods,Other,2014-M04,""
India,Italy,Trade balance goods,Other,2014-M04,""
India,United States,Exports of goods,Other,2014-M04,""
India,Germany,Imports of goods,Other,2014-M04,""
India,Italy,Exports of goods,Other,2014-M04,""
India,France,Exports of goods,Other,2014-M04,""
India,Saudi Arabia,Exports of goods,Other,2014-M04,""
India,Qatar,Trade balance goods,Other,2014-M04,""
India,Saudi Arabia,Trade balance goods,Other,2014-M04,""
India,Qatar,Imports of goods,Other,2014-M04,""
India,Qatar,Exports of goods,Other,2014-M04,""
India,United States,Imports of goods,Other,2014-M04,""
India,Qatar,Trade balance goods,Other,2014-M05,""
India,Qatar,Exports of goods,Other,2014-M05,98.495937
India,Saudi Arabia,Exports of goods,Other,2014-M05,1086.512439
India,Saudi Arabia,Trade balance goods,Other,2014-M05,""
India,Saudi Arabia,Trade balance goods,Other,2014-M05,-2586.793276
India,Qatar,Imports of goods,Other,2014-M05,1602.567961
India,United States,Trade balance goods,Other,2014-M05,2112.00708
India,Italy,Exports of goods,Other,2014-M05,""
India,France,Trade balance goods,Other,2014-M05,""
India,France,Exports of goods,Other,2014-M05,""
India,Italy,Exports of goods,Other,2014-M05,428.664236
India,Germany,Imports of goods,Other,2014-M05,1052.151527
India,Saudi Arabia,Imports of goods,Other,2014-M05,3673.305715
India,Germany,Exports of goods,Other,2014-M05,677.308198
India,France,Imports of goods,Other,2014-M05,573.399501
India,Qatar,Imports of goods,Other,2014-M05,""
India,Saudi Arabia,Imports of goods,Other,2014-M05,""
India,France,Exports of goods,Other,2014-M05,437.203341
India,Italy,Imports of goods,Other,2014-M05,""
India,France,Imports of goods,Other,2014-M05,""
India,Italy,Trade balance goods,Other,2014-M05,41.116489
India,Germany,Trade balance goods,Other,2014-M05,-374.843329
India,United States,Imports of goods,Other,2014-M05,""
India,United States,Imports of goods,Other,2014-M05,1577.586568
India,United States,Trade balance goods,Other,2014-M05,""
India,Germany,Exports of goods,Other,2014-M05,""
India,Germany,Imports of goods,Other,2014-M05,""
India,United States,Exports of goods,Other,2014-M05,""
India,Saudi Arabia,Exports of goods,Other,2014-M05,""
India,United States,Exports of goods,Other,2014-M05,3689.593648
India,Italy,Imports of goods,Other,2014-M05,387.547747
India,Qatar,Trade balance goods,Other,2014-M05,-1504.072024
India,Qatar,Exports of goods,Other,2014-M05,""
India,Italy,Trade balance goods,Other,2014-M05,""
India,Germany,Trade balance goods,Other,2014-M05,""
India,United States,Trade balance goods,Other,2014-M05,""
India,France,Trade balance goods,Other,2014-M05,""
India,France,Trade balance goods,Other,2014-M05,-136.19616
India,Saudi Arabia,Imports of goods,Other,2014-M05,""
India,Germany,Exports of goods,Other,2014-M05,""
India,France,Imports of goods,Other,2014-M05,""
India,Italy,Imports of goods,Other,2014-M05,""
India,Germany,Trade balance goods,Other,2014-M05,""
India,Italy,Trade balance goods,Other,2014-M05,""
India,United States,Exports of goods,Other,2014-M05,""
India,Germany,Imports of goods,Other,2014-M05,""
India,Italy,Exports of goods,Other,2014-M05,""
India,France,Exports of goods,Other,2014-M05,""
India,Saudi Arabia,Exports of goods,Other,2014-M05,""
India,Qatar,Trade balance goods,Other,2014-M05,""
India,Saudi Arabia,Trade balance goods,Other,2014-M05,""
India,Qatar,Imports of goods,Other,2014-M05,""
India,Qatar,Exports of goods,Other,2014-M05,""
India,United States,Imports of goods,Other,2014-M05,""
India,Qatar,Trade balance goods,Other,2014-M06,""
India,Qatar,Exports of goods,Other,2014-M06,111.017588
India,Saudi Arabia,Exports of goods,Other,2014-M06,1170.831106
India,Saudi Arabia,Trade balance goods,Other,2014-M06,""
India,Saudi Arabia,Trade balance goods,Other,2014-M06,-1373.297815
India,Qatar,Imports of goods,Other,2014-M06,1321.336423
India,United States,Trade balance goods,Other,2014-M06,1285.03417
India,Italy,Exports of goods,Other,2014-M06,""
India,France,Trade balance goods,Other,2014-M06,""
India,France,Exports of goods,Other,2014-M06,""
India,Italy,Exports of goods,Other,2014-M06,397.68116
India,Germany,Imports of goods,Other,2014-M06,979.708809
India,Saudi Arabia,Imports of goods,Other,2014-M06,2544.128921
India,Germany,Exports of goods,Other,2014-M06,636.752945
India,France,Imports of goods,Other,2014-M06,263.204852
India,Qatar,Imports of goods,Other,2014-M06,""
India,Saudi Arabia,Imports of goods,Other,2014-M06,""
India,France,Exports of goods,Other,2014-M06,398.607761
India,Italy,Imports of goods,Other,2014-M06,""
India,France,Imports of goods,Other,2014-M06,""
India,Italy,Trade balance goods,Other,2014-M06,63.510291
India,Germany,Trade balance goods,Other,2014-M06,-342.955864
India,United States,Imports of goods,Other,2014-M06,""
India,United States,Imports of goods,Other,2014-M06,2152.354747
India,United States,Trade balance goods,Other,2014-M06,""
India,Germany,Exports of goods,Other,2014-M06,""
India,Germany,Imports of goods,Other,2014-M06,""
India,United States,Exports of goods,Other,2014-M06,""
India,Saudi Arabia,Exports of goods,Other,2014-M06,""
India,United States,Exports of goods,Other,2014-M06,3437.388917
India,Italy,Imports of goods,Other,2014-M06,334.170869
India,Qatar,Trade balance goods,Other,2014-M06,-1210.318835
India,Qatar,Exports of goods,Other,2014-M06,""
India,Italy,Trade balance goods,Other,2014-M06,""
India,Germany,Trade balance goods,Other,2014-M06,""
India,United States,Trade balance goods,Other,2014-M06,""
India,France,Trade balance goods,Other,2014-M06,""
India,France,Trade balance goods,Other,2014-M06,135.402909
India,Saudi Arabia,Imports of goods,Other,2014-M06,""
India,Germany,Exports of goods,Other,2014-M06,""
India,France,Imports of goods,Other,2014-M06,""
India,Italy,Imports of goods,Other,2014-M06,""
India,Germany,Trade balance goods,Other,2014-M06,""
India,Italy,Trade balance goods,Other,2014-M06,""
India,United States,Exports of goods,Other,2014-M06,""
India,Germany,Imports of goods,Other,2014-M06,""
India,Italy,Exports of goods,Other,2014-M06,""
India,France,Exports of goods,Other,2014-M06,""
India,Saudi Arabia,Exports of goods,Other,2014-M06,""
India,Qatar,Trade balance goods,Other,2014-M06,""
India,Saudi Arabia,Trade balance goods,Other,2014-M06,""
India,Qatar,Imports of goods,Other,2014-M06,""
India,Qatar,Exports of goods,Other,2014-M06,""
India,United States,Imports of goods,Other,2014-M06,""
India,Qatar,Trade balance goods,Other,2014-M07,""
India,Qatar,Exports of goods,Other,2014-M07,100.840441
India,Saudi Arabia,Exports of goods,Other,2014-M07,1107.023221
India,Saudi Arabia,Trade balance goods,Other,2014-M07,""
India,Saudi Arabia,Trade balance goods,Other,2014-M07,-1628.92356
India,Qatar,Imports of goods,Other,2014-M07,1126.181567
India,United States,Trade balance goods,Other,2014-M07,2015.583172
India,Italy,Exports of goods,Other,2014-M07,""
India,France,Trade balance goods,Other,2014-M07,""
India,France,Exports of goods,Other,2014-M07,""
India,Italy,Exports of goods,Other,2014-M07,470.121156
India,Germany,Imports of goods,Other,2014-M07,1123.373347
India,Saudi Arabia,Imports of goods,Other,2014-M07,2735.946781
India,Germany,Exports of goods,Other,2014-M07,693.121489
India,France,Imports of goods,Other,2014-M07,307.637107
India,Qatar,Imports of goods,Other,2014-M07,""
India,Saudi Arabia,Imports of goods,Other,2014-M07,""
India,France,Exports of goods,Other,2014-M07,415.696304
India,Italy,Imports of goods,Other,2014-M07,""
India,France,Imports of goods,Other,2014-M07,""
India,Italy,Trade balance goods,Other,2014-M07,95.412873
India,Germany,Trade balance goods,Other,2014-M07,-430.251858
India,United States,Imports of goods,Other,2014-M07,""
India,United States,Imports of goods,Other,2014-M07,1792.833891
India,United States,Trade balance goods,Other,2014-M07,""
India,Germany,Exports of goods,Other,2014-M07,""
India,Germany,Imports of goods,Other,2014-M07,""
India,United States,Exports of goods,Other,2014-M07,""
India,Saudi Arabia,Exports of goods,Other,2014-M07,""
India,United States,Exports of goods,Other,2014-M07,3808.417063
India,Italy,Imports of goods,Other,2014-M07,374.708283
India,Qatar,Trade balance goods,Other,2014-M07,-1025.341126
India,Qatar,Exports of goods,Other,2014-M07,""
India,Italy,Trade balance goods,Other,2014-M07,""
India,Germany,Trade balance goods,Other,2014-M07,""
India,United States,Trade balance goods,Other,2014-M07,""
India,France,Trade balance goods,Other,2014-M07,""
India,France,Trade balance goods,Other,2014-M07,108.059197
India,Saudi Arabia,Imports of goods,Other,2014-M07,""
India,Germany,Exports of goods,Other,2014-M07,""
India,France,Imports of goods,Other,2014-M07,""
India,Italy,Imports of goods,Other,2014-M07,""
India,Germany,Trade balance goods,Other,2014-M07,""
India,Italy,Trade balance goods,Other,2014-M07,""
India,United States,Exports of goods,Other,2014-M07,""
India,Germany,Imports of goods,Other,2014-M07,""
India,Italy,Exports of goods,Other,2014-M07,""
India,France,Exports of goods,Other,2014-M07,""
India,Saudi Arabia,Exports of goods,Other,2014-M07,""
India,Qatar,Trade balance goods,Other,2014-M07,""
India,Saudi Arabia,Trade balance goods,Other,2014-M07,""
India,Qatar,Imports of goods,Other,2014-M07,""
India,Qatar,Exports of goods,Other,2014-M07,""
India,United States,Imports of goods,Other,2014-M07,""
India,Qatar,Trade balance goods,Other,2014-M08,""
